Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
s	s	kotiskon, kasa	guajirowayuu, marawamaragua, mawayanamapidian, piapocodzaze, nomatsiguenga, kauixana, yaviteroparaene, garifunablackcarib, baure, chamicuro, wainuma, lokonoarawak, manxinerimachinere, enawenemaweenawenenawe, barebarawana, paresiparecis, palikur, apurinaapurina, kinikinauguana, pasepase, terenaterena, yumana, bahuanashiriana, trinitariomoxos, anauya, marawan, ignacianomoxos, inapariinamari, aruaarua, tariana, waurawaura, asheninkacampa, tainotaino, kurripacowakuenai, caquintepoyenisati, waraicu, matchiguengamatsigenka, manao, piroyine, amueshayanesha, saraveka, mandawakamandahuaca, maipure, wapixanawapishana, warekena, guinauguinao, islandcaribkarifuna, resigaroresigaro	196	U+0073
g	g	arumuga, miginaguti	garifunablackcarib, islandcaribkarifuna, matchiguengamatsigenka, nomatsiguenga, piroyine, resigaroresigaro, tainotaino, paraujanoanu, palikur, wainuma, pasepase, wapixanawapishana, caquintepoyenisati, manao, saraveka, yaviteroparaene, marawan, yumana, aruaarua, guinauguinao	194	U+0067
^e	e	eni, enami	paresiparecis, saraveka, baure, amueshayanesha, tariana, warekena, banivaavanibaniwado, enawenemaweenawenenawe, trinitariomoxos, waurawaura, mandawakamandahuaca, kauixana, kinikinauguana, waraicu, wainuma, ignacianomoxos, mehinaku, yaviteroparaene, garifunablackcarib, aruaarua, marawamaragua, maipure, baniwaicana, guajirowayuu, resigaroresigaro, pasepase, lokonoarawak, karutanakarutana, yukunamatapi, achagua, islandcaribkarifuna, inapariinamari, manao, apurinaapurina, terenaterena, asheninkacampa, tainotaino, anauya, guinauguinao, mawayanamapidian, barebarawana, cabiyaricaviyari, paraujanoanu	186	U+005e U+0065
j	j	batʃijatja, patjenjets	amueshayanesha, paresiparecis, terenaterena, marawamaragua, matchiguengamatsigenka, baniwaicana, waurawaura, mehinaku, tariana, yukunamatapi, piroyine, pasepase, guinauguinao, enawenemaweenawenenawe, kauixana, mawayanamapidian, apurinaapurina, kinikinauguana, yawalapitiyawalapiti, trinitariomoxos, yumana, bahuanashiriana, wainuma, ignacianomoxos, inapariinamari, paraujanoanu	182	U+006a
^u	u	uni, unɨ	marawamaragua, chamicuro, yumana, tainotaino, mawayanamapidian, islandcaribkarifuna, mehinaku, cabiyaricaviyari, garifunablackcarib, kinikinauguana, waurawaura, yawalapitiyawalapiti, trinitariomoxos, achagua, kauixana, palikur, saraveka, terenaterena, maipure, marawan, waraicu, warekena, mandawakamandahuaca, anauya, wainuma, ignacianomoxos, inapariinamari, manao, piapocodzaze, aruaarua, karutanakarutana, yukunamatapi, enawenemaweenawenenawe, wapixanawapishana, guinauguinao, banivaavanibaniwado, barebarawana, paraujanoanu, yaviteroparaene	161	U+005e U+0075
ʃ	ʃ	iʃi, aʃoʃaɾetj	saraveka, amueshayanesha, terenaterena, chamicuro, achagua, guajirowayuu, warekena, matchiguengamatsigenka, asheninkacampa, enawenemaweenawenenawe, paresiparecis, kinikinauguana, yawalapitiyawalapiti, marawamaragua, guinauguinao, piroyine, baure, mandawakamandahuaca, manxinerimachinere, caquintepoyenisati, pasepase, kurripacowakuenai, waraicu, mawayanamapidian, resigaroresigaro, aruaarua, karutanakarutana, yumana, wapixanawapishana, anauya, wainuma, mehinaku, manao, apurinaapurina	154	U+0283
^y	y	yapa, ya-	amueshayanesha, warekena, banivaavanibaniwado, yumana, tainotaino, trinitariomoxos, paraujanoanu, asheninkacampa, marawamaragua, nomatsiguenga, maipure, ignacianomoxos, piroyine, piapocodzaze, baure, manxinerimachinere, yukunamatapi, mawayanamapidian, baniwaicana, inapariinamari, cabiyaricaviyari, barebarawana, yaviteroparaene, pasepase, achagua, anauya, matchiguengamatsigenka, palikur, aruaarua, lokonoarawak, karutanakarutana, chamicuro, mandawakamandahuaca, bahuanashiriana, kurripacowakuenai, marawan, wainuma, waraicu, islandcaribkarifuna, guajirowayuu, manao	144	U+005e U+0079
n$	n	kotiskon, ten	lokonoarawak, baure, wapixanawapishana, garifunablackcarib, palikur, tainotaino, paraujanoanu, guajirowayuu, anauya, marawan, amueshayanesha, marawamaragua, kinikinauguana, saraveka, trinitariomoxos, caquintepoyenisati, waraicu, wainuma, aruaarua	137	U+006e U+0024
^s	s	siba, si	manxinerimachinere, garifunablackcarib, tariana, trinitariomoxos, ignacianomoxos, apurinaapurina, yaviteroparaene, piroyine, lokonoarawak, yumana, baure, pasepase, maipure, tainotaino, kauixana, guajirowayuu, terenaterena, chamicuro, nomatsiguenga, matchiguengamatsigenka, islandcaribkarifuna, manao, kinikinauguana, asheninkacampa, mandawakamandahuaca, enawenemaweenawenenawe, wapixanawapishana, warekena, guinauguinao, mawayanamapidian, palikur, barebarawana, aruaarua, saraveka, waurawaura, bahuanashiriana, kurripacowakuenai, caquintepoyenisati, marawan, resigaroresigaro, piapocodzaze	137	U+005e U+0073
^tʃ	tʃ	tʃa, tʃinu	pasepase, chamicuro, warekena, trinitariomoxos, wainuma, cabiyaricaviyari, baure, manxinerimachinere, achagua, tariana, yawalapitiyawalapiti, mawayanamapidian, inapariinamari, amueshayanesha, kinikinauguana, karutanakarutana, yumana, caquintepoyenisati, paraujanoanu, piroyine, barebarawana, mandawakamandahuaca, ignacianomoxos, guajirowayuu, apurinaapurina, paresiparecis, yukunamatapi, matchiguengamatsigenka, guinauguinao, banivaavanibaniwado, piapocodzaze	112	U+005e U+0074 U+0283
^ts	ts	tsinane, tsuida	banivaavanibaniwado, matchiguengamatsigenka, asheninkacampa, kauixana, nomatsiguenga, baniwaicana, yaviteroparaene, yumana, bahuanashiriana, kurripacowakuenai, resigaroresigaro, amueshayanesha, caquintepoyenisati, warekena, yawalapitiyawalapiti, marawan, wainuma, guinauguinao, apurinaapurina, paresiparecis, tariana, waurawaura, mandawakamandahuaca, trinitariomoxos, ignacianomoxos, piroyine	105	U+005e U+0074 U+0073
^o	o	oni, otaki	amueshayanesha, nomatsiguenga, asheninkacampa, caquintepoyenisati, lokonoarawak, yumana, matchiguengamatsigenka, guajirowayuu, paraujanoanu, resigaroresigaro, enawenemaweenawenenawe, trinitariomoxos, terenaterena, anauya, pasepase, chamicuro, marawamaragua, tainotaino, kurripacowakuenai, apurinaapurina, garifunablackcarib, aruaarua, paresiparecis, kinikinauguana, saraveka, kauixana, marawan, waraicu, guinauguinao, islandcaribkarifuna, inapariinamari	104	U+005e U+006f
^d	d	daka, deːta	barebarawana, lokonoarawak, bahuanashiriana, aruaarua, garifunablackcarib, guinauguinao, tariana, mandawakamandahuaca, enawenemaweenawenenawe, tainotaino, anauya, wainuma, islandcaribkarifuna, marawamaragua, achagua, palikur, paraujanoanu, resigaroresigaro, piapocodzaze, karutanakarutana, kurripacowakuenai, kauixana, marawan, mawayanamapidian, banivaavanibaniwado, baniwaicana	92	U+005e U+0064
^b	b	bana, biama	lokonoarawak, tainotaino, islandcaribkarifuna, garifunablackcarib, barebarawana, achagua, wainuma, palikur, bahuanashiriana, wapixanawapishana, kauixana, warekena, banivaavanibaniwado, yumana, baure, marawamaragua, mandawakamandahuaca, maipure, anauya, waraicu, guinauguinao, manao, resigaroresigaro, yaviteroparaene, piapocodzaze, paresiparecis	87	U+005e U+0062
aː	aː	naːbe, -kaːpi	guinauguinao, achagua, resigaroresigaro, kurripacowakuenai, cabiyaricaviyari, asheninkacampa, banivaavanibaniwado, baniwaicana, kinikinauguana, anauya, caquintepoyenisati, manxinerimachinere, enawenemaweenawenenawe, manao, tariana, wainuma, mandawakamandahuaca, bahuanashiriana	85	U+0061 U+02d0
^ʃ	ʃ	ʃima, -ʃike	warekena, apurinaapurina, mawayanamapidian, paresiparecis, yawalapitiyawalapiti, achagua, terenaterena, matchiguengamatsigenka, amueshayanesha, kinikinauguana, manxinerimachinere, chamicuro, caquintepoyenisati, piroyine, saraveka, pasepase, karutanakarutana, yumana, baure, asheninkacampa, nomatsiguenga, mandawakamandahuaca, marawamaragua, maipure, wapixanawapishana, kauixana, wainuma, guajirowayuu, paraujanoanu, resigaroresigaro, aruaarua	82	U+005e U+0283
^g	g	ga-gantsi, giʔi	piroyine, tainotaino, garifunablackcarib, matchiguengamatsigenka, islandcaribkarifuna, resigaroresigaro, kinikinauguana, kauixana, wainuma, mandawakamandahuaca, guinauguinao	77	U+005e U+0067
á	á/a	ibáiná, rɨmɨʔáma	inapariinamari, piapocodzaze, ignacianomoxos, garifunablackcarib, terenaterena, tainotaino, bahuanashiriana	75	U+00e1
ɻ	ɻ	aɻrɻu, kabaɻe	baniwaicana, barebarawana, warekena, achagua, bahuanashiriana	70	U+027b
^r	r	raha, rɨnaru	mawayanamapidian, inapariinamari, manxinerimachinere, piroyine, tainotaino, islandcaribkarifuna, wainuma, yukunamatapi, garifunablackcarib, asheninkacampa, aruaarua, bahuanashiriana, lokonoarawak, terenaterena, caquintepoyenisati, anauya, karutanakarutana, waraicu, baure, mandawakamandahuaca	69	U+005e U+0072
ʂ	ʂ	-eda-yuʂana-ʂi, -aʂi-ʂi	banivaavanibaniwado, mehinaku, yawalapitiyawalapiti, chamicuro	64	U+0282
ɲ	ɲ	iɲeɲein, no-ʃiɲaku	garifunablackcarib, saraveka, yawalapitiyawalapiti, yukunamatapi, apurinaapurina, kauixana, barebarawana, ignacianomoxos, cabiyaricaviyari, mawayanamapidian, baniwaicana, aruaarua, enawenemaweenawenenawe, bahuanashiriana, warekena, resigaroresigaro, trinitariomoxos, yaviteroparaene, wapixanawapishana, yumana, marawamaragua	64	U+0272
iː	iː	ʒiːba, liːphe	resigaroresigaro, kurripacowakuenai, guinauguinao, baniwaicana, cabiyaricaviyari, kinikinauguana, bahuanashiriana, achagua, enawenemaweenawenenawe, tariana, caquintepoyenisati, wainuma, banivaavanibaniwado, mandawakamandahuaca	64	U+0069 U+02d0
^l	l	lira, -la	kurripacowakuenai, kauixana, garifunablackcarib, yaviteroparaene, pasepase, yumana, yukunamatapi, lokonoarawak, achagua, guinauguinao, amueshayanesha, waraicu, marawamaragua	62	U+005e U+006c
ɾ	ɾ	paɾitʃiɾi, iɾutiɾa	yawalapitiyawalapiti, tariana, guajirowayuu, kinikinauguana, mehinaku, amueshayanesha, enawenemaweenawenenawe, waurawaura	60	U+027e
y$	y	uny, hoty	marawamaragua, wainuma, aruaarua, tainotaino, pasepase, kauixana, palikur, yumana, baure, enawenemaweenawenenawe, wapixanawapishana	57	U+0079 U+0024
^ɨ	ɨ	ɨtɨ, ɨhi	mehinaku, apurinaapurina, lokonoarawak, inapariinamari, kauixana, waurawaura, terenaterena, wainuma, manao, kinikinauguana, paraujanoanu, maipure, garifunablackcarib, wapixanawapishana, aruaarua, yawalapitiyawalapiti, bahuanashiriana	44	U+005e U+0268
ts$	ts	etʃets, anenjets	amueshayanesha	44	U+0074 U+0073 U+0024
eː	eː	weːni, deːta	guinauguinao, resigaroresigaro, achagua, kurripacowakuenai, banivaavanibaniwado, baniwaicana, enawenemaweenawenenawe, cabiyaricaviyari, mawayanamapidian, tariana, asheninkacampa	40	U+0065 U+02d0
v	v	koveːʔkoveʔdʒihu, eːve	resigaroresigaro, saraveka, kurripacowakuenai, terenaterena, yumana, waraicu, palikur, asheninkacampa, baure	39	U+0076
^j	j	jalaki, jama	mehinaku, tariana, waurawaura, bahuanashiriana, apurinaapurina, kauixana, terenaterena, yawalapitiyawalapiti, guinauguinao, marawamaragua, kinikinauguana, paraujanoanu, piroyine	36	U+005e U+006a
ʒ	ʒ	iribiʒi, iʒiːde	marawamaragua, mandawakamandahuaca, guinauguinao, kauixana, saraveka, tainotaino, waurawaura, paresiparecis	32	U+0292
^iː	iː	iːt̼a, iːtshu	baniwaicana, resigaroresigaro, achagua, kurripacowakuenai, kinikinauguana, banivaavanibaniwado	32	U+005e U+0069 U+02d0
j$	j	maɖaj, ɖɨnaj	amueshayanesha, wapixanawapishana, kauixana	31	U+006a U+0024
ɽ	ɽ	hoɽoɽo, baɽa	wapixanawapishana, lokonoarawak	31	U+027d
á$	á	ibáiná, kàiná	piapocodzaze, inapariinamari, garifunablackcarib, cabiyaricaviyari, enawenemaweenawenenawe, maipure, achagua, tainotaino, baniwaicana, guinauguinao	30	U+00e1 U+0024
ʐ	ʐ	poʐaʐeʼ, tʃoʐeʼ	wapixanawapishana, waurawaura, amueshayanesha	30	U+0290
ɔ	ɔ	mɔkɔti, ʃɔhɔpenɔ	kinikinauguana	29	U+0254
dʒ	dʒ	oːdʒadʒaʔ, idʒa	resigaroresigaro, baniwaicana, guinauguinao, kurripacowakuenai, karutanakarutana, wainuma	29	U+0064 U+0292
ã	ã	kãhe, ahãtãi	waurawaura, apurinaapurina, manxinerimachinere, mandawakamandahuaca, mehinaku, inapariinamari, tariana, kauixana, marawamaragua	28	U+00e3
í	í	manuíri, kasalíníire	piapocodzaze, inapariinamari, ignacianomoxos, terenaterena	28	U+00ed
ʔ$	ʔ	tsaphoʔ, ipogiʔ	resigaroresigaro, baure, terenaterena, garifunablackcarib, cabiyaricaviyari	27	U+0294 U+0024
ĩ$	ĩ	karitʃhũĩ, sĩjãlakĩ	mehinaku, kauixana, waurawaura, manxinerimachinere, inapariinamari, enawenemaweenawenenawe, cabiyaricaviyari, apurinaapurina, mawayanamapidian, wainuma, barebarawana, mandawakamandahuaca	26	U+0129 U+0024
aa$	aa	tanaa, maa	guajirowayuu, achagua, kauixana, manao, cabiyaricaviyari, trinitariomoxos, wapixanawapishana, marawan, caquintepoyenisati, wainuma, yawalapitiyawalapiti, baniwaicana	26	U+0061 U+0061 U+0024
k$	k	penek, tʃonok	baure, palikur, amueshayanesha, manxinerimachinere, paraujanoanu, achagua, waurawaura, aruaarua	26	U+006b U+0024
ã$	ã	ĩporã, mepĩjãwã	mandawakamandahuaca, apurinaapurina, waurawaura, barebarawana, marawamaragua, mehinaku, manxinerimachinere, mawayanamapidian, tariana, warekena	26	U+00e3 U+0024
aː$	aː	taː, -taː	baniwaicana, achagua, resigaroresigaro, caquintepoyenisati, wapixanawapishana, manao, cabiyaricaviyari, maipure, kurripacowakuenai	25	U+0061 U+02d0 U+0024
ph	ph	kuphe, tsaphoʔ	kurripacowakuenai, yukunamatapi, resigaroresigaro, baniwaicana, tariana, karutanakarutana, yumana, palikur, piroyine	25	U+0070 U+0068
h$	h	neh, t-aiyotro:eh	paraujanoanu, palikur, caquintepoyenisati, baure, pasepase, mawayanamapidian, kauixana, yumana, wainuma, marawamaragua	24	U+0068 U+0024
’	<?>	wa’a, ikhumid’a	barebarawana, mawayanamapidian, wainuma, kinikinauguana, tainotaino, bahuanashiriana	24	U+2019
ú	ú	ipúhúri, muyúti	piapocodzaze, inapariinamari, garifunablackcarib, terenaterena, ignacianomoxos	23	U+00fa
ľ	<?>	mɨľeu, ʃɨľiwaľa	guajirowayuu, yawalapitiyawalapiti	22	U+013e
é	é	ipùléeri, ùuléeri	piapocodzaze, inapariinamari, garifunablackcarib, terenaterena	22	U+00e9
ĩ	ĩ	hĩhĩte, mepĩjãwã	manxinerimachinere, waurawaura, inapariinamari, mehinaku, mawayanamapidian, enawenemaweenawenenawe, apurinaapurina, kauixana	21	U+0129
t$	t	nit, yet	palikur, amueshayanesha, paraujanoanu, caquintepoyenisati, yaviteroparaene, trinitariomoxos, kauixana, terenaterena, waraicu, yawalapitiyawalapiti	21	U+0074 U+0024
aa	aa	hɨ-pɨʃuaaľeeya, paaktexa	matchiguengamatsigenka, nomatsiguenga, guajirowayuu, garifunablackcarib, wainuma, inapariinamari, paraujanoanu, saraveka, marawan, kauixana, yumana, asheninkacampa, mandawakamandahuaca	21	U+0061 U+0061
c	c	oconuco, roco	tainotaino, bahuanashiriana, kauixana, yumana, saraveka, paresiparecis	20	U+0063
^aː	aː	-aːpi, aːpa	baniwaicana, resigaroresigaro, kurripacowakuenai, caquintepoyenisati, waraicu, banivaavanibaniwado, mandawakamandahuaca	20	U+005e U+0061 U+02d0
kh	kh	mikha, kewereakhe	kurripacowakuenai, cabiyaricaviyari, wapixanawapishana, baniwaicana, lokonoarawak, barebarawana, resigaroresigaro	20	U+006b U+0068
í$	í	herutʃí, huní	inapariinamari, piapocodzaze, kauixana	20	U+00ed U+0024
^á	á	áuli, áhuya	garifunablackcarib, ignacianomoxos, tainotaino, inapariinamari, terenaterena, yumana, piapocodzaze	20	U+005e U+00e1
ɖ	ɖ	puɖiɖi, kaɖaʐɖaɨʔu	wapixanawapishana	19	U+0256
th	th	kakɨthi, ɨthɨ	lokonoarawak, kurripacowakuenai, wapixanawapishana, barebarawana, cabiyaricaviyari, terenaterena, baniwaicana	18	U+0074 U+0068
^kh	kh	khi, -khu	wapixanawapishana, lokonoarawak, barebarawana, resigaroresigaro, cabiyaricaviyari	18	U+005e U+006b U+0068
uː	uː	tuːti, duːli	kinikinauguana, guinauguinao, resigaroresigaro, achagua, kurripacowakuenai, yumana, wainuma, banivaavanibaniwado, baniwaicana	18	U+0075 U+02d0
N	<?>	tʃaNtʃanahai, katsaNtsa	caquintepoyenisati, nomatsiguenga, garifunablackcarib, kinikinauguana	18	U+004e
r$	r	ner, ar	palikur, baure, paraujanoanu, marawan, tainotaino, caquintepoyenisati, banivaavanibaniwado	18	U+0072 U+0024
f	f	-vafou, -hafuta	garifunablackcarib, resigaroresigaro, kurripacowakuenai, islandcaribkarifuna, bahuanashiriana, kinikinauguana, marawan	17	U+0066
ii	ii	wiiphiaɻu, kiitsapa-i	piroyine, guajirowayuu, wainuma, saraveka, garifunablackcarib, islandcaribkarifuna, waurawaura, kauixana, matchiguengamatsigenka, chamicuro, yawalapitiyawalapiti, baniwaicana	17	U+0069 U+0069
^ɖ	ɖ	ɖiː, ɖɨnaj	wapixanawapishana	16	U+005e U+0256
^ɲ	ɲ	ɲika, ɲɨ	kauixana, ignacianomoxos, tariana, yawalapitiyawalapiti, yukunamatapi, manao, cabiyaricaviyari, paraujanoanu, apurinaapurina, garifunablackcarib, baniwaicana	16	U+005e U+0272
0	<?>	unka....., kɨɻa....’a	yukunamatapi, bahuanashiriana, tariana, resigaroresigaro, guinauguinao	15	U+002e
^eː	eː	eːwa, eːve	resigaroresigaro, baniwaicana, kurripacowakuenai, mawayanamapidian, achagua, banivaavanibaniwado	15	U+005e U+0065 U+02d0
p$	p	tip, tsap	baure, palikur, wapixanawapishana, paraujanoanu, amueshayanesha	15	U+0070 U+0024
ľ̥	<?>	liaľ̥i-lľ̥i, wiwinaľ̥i	yaviteroparaene	14	U+013e U+0325
m$	m	nâum, -am-	tainotaino, baure, amueshayanesha, kinikinauguana, resigaroresigaro, wapixanawapishana, palikur, terenaterena, asheninkacampa	14	U+006d U+0024
à	à	yàapusài, kàiná	piapocodzaze	14	U+00e0
^ʂ	ʂ	ʂialili, ʂano	banivaavanibaniwado, chamicuro, mehinaku	14	U+005e U+0282
ee	ee	hɨ-pɨʃuaaľeeya, yeenka	paraujanoanu, asheninkacampa, chamicuro, guajirowayuu, saraveka, garifunablackcarib, trinitariomoxos, waurawaura, karutanakarutana, wainuma, baniwaicana	14	U+0065 U+0065
s$	s	kis, ihos	baure, tainotaino, palikur, aruaarua, mawayanamapidian	14	U+0073 U+0024
^ʒ	ʒ	ʒiːba, ʒi	tainotaino, guinauguinao, saraveka, pasepase, kauixana, baniwaicana, marawamaragua, bahuanashiriana	13	U+005e U+0292
^th	th	thi, thuʔba	tariana, wapixanawapishana, lokonoarawak, cabiyaricaviyari, kurripacowakuenai, karutanakarutana, terenaterena, baniwaicana, mandawakamandahuaca	13	U+005e U+0074 U+0068
^c	c	cima, cai	bahuanashiriana, tainotaino, kauixana, paraujanoanu	13	U+005e U+0063
eː$	eː	uleː, -inaneː	achagua, resigaroresigaro, baniwaicana, manao, caquintepoyenisati	13	U+0065 U+02d0 U+0024
^ph	ph	phia, phuruku	resigaroresigaro, baniwaicana, cabiyaricaviyari, kurripacowakuenai, wapixanawapishana, karutanakarutana, wainuma, barebarawana	13	U+005e U+0070 U+0068
ù	ù	dùlupùta, nùakawa	piapocodzaze	12	U+00f9
ɔ$	ɔ	sewerenɔ, akɔ	kinikinauguana	12	U+0254 U+0024
ɣ	ɣ	tɣiwo, hreeɣi	trinitariomoxos, waurawaura, caquintepoyenisati	12	U+0263
^í	í	ímaʔa, íba	ignacianomoxos, piapocodzaze, terenaterena	11	U+005e U+00ed
^uː	uː	uːni, uːne	baniwaicana, cabiyaricaviyari, kinikinauguana, achagua, tariana, bahuanashiriana, guinauguinao	11	U+005e U+0075 U+02d0
ε$	ε	ukε, nεːnε	kinikinauguana	10	U+03b5 U+0024
kw	kw	kuwikwiye, tokwa	enawenemaweenawenenawe, marawamaragua, mawayanamapidian, tariana, palikur, nomatsiguenga	10	U+006b U+0077
^ʐ	ʐ	ʐɨʔɨ, ʐuaɨɖɨj	wapixanawapishana, amueshayanesha, waurawaura	10	U+005e U+0290
ɨ́	ɨ́	mejɨ́ti, rapɨ́mári	inapariinamari	10	U+0268 U+0301
^ʔ	ʔ	ʔtʃene, ʔiːtari	trinitariomoxos, cabiyaricaviyari	10	U+005e U+0294
oː	oː	hoːni, doːta	resigaroresigaro, enawenemaweenawenenawe, apurinaapurina, guinauguinao, achagua	9	U+006f U+02d0
^ĩ	ĩ	ĩporã, ĩta	apurinaapurina, mawayanamapidian, waurawaura, tariana, mandawakamandahuaca	9	U+005e U+0129
^dʒ	dʒ	dʒaːnu, dʒama	resigaroresigaro, baniwaicana, kurripacowakuenai, karutanakarutana, guinauguinao	9	U+005e U+0064 U+0292
^f	f	funati, faː	resigaroresigaro, garifunablackcarib, kurripacowakuenai, tainotaino, islandcaribkarifuna, aruaarua	8	U+005e U+0066
ũ	ũ	kalũtɨ, karitʃhũĩ	mandawakamandahuaca, manxinerimachinere, mehinaku, cabiyaricaviyari, waurawaura, wainuma, barebarawana	8	U+0169
ʐ$	ʐ	atseʐ, wiʐ	amueshayanesha, wapixanawapishana	8	U+0290 U+0024
ẽ	ẽ	posẽtaka, a:hẽhã	apurinaapurina, mandawakamandahuaca, enawenemaweenawenenawe, waurawaura	8	U+1ebd
x	x	paaktexa, guaxeri	kinikinauguana, marawan, tainotaino, palikur, guinauguinao	8	U+0078
õ	õ	-yõyõba, hõnɨ	apurinaapurina, mawayanamapidian, manxinerimachinere, enawenemaweenawenenawe	8	U+00f5
^ú	ú	úpana, úmama	garifunablackcarib, ignacianomoxos, terenaterena, piapocodzaze	8	U+005e U+00fa
uu$	uu	wayuu, nuu	guajirowayuu, wainuma, yumana, wapixanawapishana, kauixana	7	U+0075 U+0075 U+0024
eʼ$	eʼ	poʐaʐeʼ, emmoʼɾateʼ	amueshayanesha	7	U+0065 U+02bc U+0024
ʧ	ʧ	aĩʧa-pai, iʧeke	waurawaura, mehinaku	7	U+02a7
tʃ$	tʃ	tetʃ, tsatʃ	baure, amueshayanesha, trinitariomoxos	7	U+0074 U+0283 U+0024
e:	e:	ke:ri, katare:i-ri	mandawakamandahuaca, cabiyaricaviyari	7	U+0065 U+003a
ɨ́$	ɨ́	anahɨrɨ́, amehɨrɨ́	inapariinamari	7	U+0268 U+0301 U+0024
g$	g	awayg, katig	palikur, maipure, matchiguengamatsigenka	7	U+0067 U+0024
ê	ê	kênjo, hjêve	terenaterena, apurinaapurina	7	U+00ea
a:	a:	nu-ya:baru, ewa:ʒu	mandawakamandahuaca	7	U+0061 U+003a
^ί	<?>	ίtʃaaha, ίtʃaagua	garifunablackcarib	7	U+005e U+03af
ʃ$	ʃ	yeʐaʃ, amoʃ	amueshayanesha, baure, saraveka	6	U+0283 U+0024
uu	uu	muuku, -kuuntakewa	guajirowayuu, cabiyaricaviyari, garifunablackcarib, kauixana, waurawaura, mandawakamandahuaca	6	U+0075 U+0075
β	β	tʃoβekos, aβotsi	caquintepoyenisati, matchiguengamatsigenka, baure, ignacianomoxos	6	U+03b2
ô	ô	mapôi, mopôi	terenaterena	6	U+00f4
’$	<?>	-tsa’, uara’	tainotaino, wainuma	6	U+2019 U+0024
é$	é	uké, maré	inapariinamari, terenaterena, mawayanamapidian, piapocodzaze	6	U+00e9 U+0024
tʃh	tʃh	karitʃhũĩ, itʃhahai	resigaroresigaro, cabiyaricaviyari, barebarawana, wainuma	6	U+0074 U+0283 U+0068
w$	w	wew, -tuw	palikur, yawalapitiyawalapiti, marawamaragua	6	U+0077 U+0024
^ã	ã	ãitya, ãĩtya-	apurinaapurina, waurawaura, tariana	6	U+005e U+00e3
hw	hw	-uːhwaː, wahwehi	yukunamatapi, baniwaicana, kauixana	6	U+0068 U+0077
ii$	ii	tii, marpii	islandcaribkarifuna, terenaterena, yumana, wapixanawapishana, guajirowayuu	6	U+0069 U+0069 U+0024
^é	é	éeri, éewéeri	ignacianomoxos, piapocodzaze, garifunablackcarib	6	U+005e U+00e9
gh	gh	tʃighe, yirogho	paraujanoanu	5	U+0067 U+0068
aʼ	aʼ	paʼtalj, eseʃaʼt	amueshayanesha	5	U+0061 U+02bc
^a$	a	-a, a	achagua, mandawakamandahuaca, tariana, wainuma	5	U+005e U+0061 U+0024
ί	<?>	adίaha, tίdibu	garifunablackcarib	5	U+03af
ch	ch	kuchis, nanichi	tainotaino	5	U+0063 U+0068
ì	ì	balìi, nuémìaka	piapocodzaze	5	U+00ec
mh	mh	emhani, ahimimhu	kauixana, manxinerimachinere, cabiyaricaviyari, tariana	5	U+006d U+0068
^hw	hw	hwinadi, hwatsala	baniwaicana, barebarawana, kauixana	5	U+005e U+0068 U+0077
^e$	e	-e, e	banivaavanibaniwado, achagua, warekena, tariana, mandawakamandahuaca	5	U+005e U+0065 U+0024
^ɻ	ɻ	ɻuaʔa, -ɻauna	achagua, baniwaicana, bahuanashiriana	5	U+005e U+027b
^ii	ii	iihi, iila	yukunamatapi, chamicuro, asheninkacampa, piapocodzaze, waurawaura	5	U+005e U+0069 U+0069
^ɸ	ɸ	ɸarin, ɸiron	bahuanashiriana, lokonoarawak	5	U+005e U+0278
ũ$	ũ	-pĩjũ, -tulũ	barebarawana, waurawaura, mandawakamandahuaca	5	U+0169 U+0024
iː$	iː	ɖiː, niː	wapixanawapishana, resigaroresigaro, maipure, cabiyaricaviyari	5	U+0069 U+02d0 U+0024
hs	hs	uhsi, ihsuʔpa	chamicuro	5	U+0068 U+0073
è	è	nunène, kabalèeri	piapocodzaze	5	U+00e8
t̼	t̼	iːt̼a, -iːt̼ipi	baniwaicana	5	U+0074 U+033c
^β	β	βairo, βíti	ignacianomoxos, matchiguengamatsigenka, caquintepoyenisati	5	U+005e U+03b2
ε	ε	hεkεɾe, iεnε	kinikinauguana	5	U+03b5
tsh	tsh	iːtshu, -itshu	resigaroresigaro, wainuma	5	U+0074 U+0073 U+0068
ó	ó	hóʔopeno, imóko	terenaterena	4	U+00f3
jw	jw	hatjwo, tjwoa	paresiparecis, kauixana	4	U+006a U+0077
d$	d	wid, nopsad	palikur, maipure	4	U+0064 U+0024
i:	i:	ki:rahe:re, tʃi:nu	mandawakamandahuaca, asheninkacampa	4	U+0069 U+003a
^ks	ks	ksɨrɨ, ksahirɨ	piroyine, manxinerimachinere	4	U+005e U+006b U+0073
^v	v	viːʔʃiʔou, -vafou	resigaroresigaro, terenaterena, asheninkacampa	4	U+005e U+0076
^aː$	aː	-aː, aː	cabiyaricaviyari, baniwaicana, maipure	4	U+005e U+0061 U+02d0 U+0024
l$	l	anaul, nol	aruaarua, tainotaino, saraveka	4	U+006c U+0024
^kw	kw	kwana, kwaka	tariana, aruaarua, guinauguinao	4	U+005e U+006b U+0077
oʼ	oʼ	poʼʃeʼ, koljoʼyets	amueshayanesha	4	U+006f U+02bc
εː	εː	kεːnɔ, hɔpεːti	kinikinauguana	4	U+03b5 U+02d0
^wh	wh	whã, whe	tariana, cabiyaricaviyari	4	U+005e U+0077 U+0068
